offering_id,department_id,department_name,is_engineering_accredited,curriculum_year,cohort_rule,curriculum_area,is_msc,year,year_label,semester,requirement_type_raw,requirement_type_normalized,is_curriculum_required,is_policy_required,is_effectively_required,required_reason,course_code,course_name_raw,course_name_canonical,is_design_course,credit_structure_raw,credits,lecture_hours,design_hours,practice_hours,source_document,source_table_index,source_row_index,normalization_note,quality_flag
OFF0096,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,1,교필 (학문기초),required,1,0,1,교육과정표 필수,LA0500,대학수학1,대학수학1,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),228,4,,
OFF0097,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,2,교필 (학문기초),required,1,0,1,교육과정표 필수,LA0505,대학수학2,대학수학2,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),228,4,,
OFF0098,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,1,교필 (학문기초),required,1,0,1,교육과정표 필수,LA0515,확률및통계,확률및통계,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),228,5,,
OFF0099,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,1,교필 (학문기초),required,1,0,1,교육과정표 필수,LA0516,컴퓨터프로그래밍언어,컴퓨터프로그래밍언어,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),228,6,,
OFF0100,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,2,2,1,교필 (학문기초),required,1,0,1,교육과정표 필수,LA0518,고급프로그래밍언어,고급프로그래밍언어,0,3-2-1-0,3,2,1,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),228,7,,
OFF0101,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,2,2,2,교필 (학문기초),required,1,0,1,교육과정표 필수,LA0510,공학수학,공학수학,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),228,7,,
OFF0102,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,0,전학년,1,전선,elective,0,0,0,,FP0001,지도교수상담,지도교수상담,0,0-0-0-0,0,0,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,2,,
OFF0103,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,0,전학년,2,전선,elective,0,0,0,,FP0001,지도교수상담,지도교수상담,0,0-0-0-0,0,0,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,2,,
OFF0104,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,1,1,2,전선,elective,0,0,0,,DA0001,스마트제조개론,스마트제조개론,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,3,,
OFF0105,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,1,1,2,전선,elective,0,0,0,,DA0002,빅데이터의세계,빅데이터의세계,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,4,,
OFF0106,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,2,2,1,전필,required,1,0,1,교육과정표 필수,DA1001,인간공학,인간공학,0,3-2-1-0,3,2,1,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,6,,
OFF0107,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,2,2,2,전필,required,1,0,1,교육과정표 필수,DA1007,CAD및실습,CAD및실습,0,3-1-2-0,3,1,2,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,6,,
OFF0108,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,2,2,1,전필,required,1,0,1,교육과정표 필수,DA1002,OR,OR,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,7,,
OFF0109,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,2,2,2,전필,required,1,0,1,교육과정표 필수,DA1008,데이터마이닝,데이터마이닝,0,3-2-1-0,3,2,1,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,7,,
OFF0110,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,2,2,1,전필,required,1,0,1,교육과정표 필수,DA1003,하이테크마케팅,하이테크마케팅,0,3-1-2-0,3,1,2,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,8,,
OFF0111,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,2,2,2,전필,required,1,0,1,교육과정표 필수,DA1009,통계적품질관리,통계적품질관리,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,8,,
OFF0112,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,2,2,2,전필,required,1,0,1,교육과정표 필수,DA1010,제품과서비스기획,제품과서비스기획,0,3-2-1-0,3,2,1,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,9,,
OFF0113,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,2,2,1,전선,elective,0,0,0,,DA1004,데이터분석,데이터분석,0,3-2-1-0,3,2,1,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,10,,
OFF0114,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,2,2,2,전선,elective,0,0,0,,DA1011,시스템최적화,시스템최적화,0,3-2-1-0,3,2,1,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,10,,
OFF0115,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,2,2,1,전선,elective,0,0,0,,DA1005,정보설계와시각화,정보설계와시각화,1,3-1-2-0,3,1,2,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,11,,
OFF0116,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,2,2,2,전선,elective,0,0,0,,DA1012,3D프로토타이핑,3D프로토타이핑,0,3-1-2-0,3,1,2,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,11,,
OFF0117,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,2,2,1,전선,elective,0,0,0,,DA1029,SCM및물류,SCM및물류,0,3-2-1-0,3,2,1,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,12,,
OFF0118,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전필,required,1,0,1,교육과정표 필수,DA1013,스마트생산관리,스마트생산관리,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,14,,
OFF0119,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전필,required,1,0,1,교육과정표 필수,DA1020,시스템시뮬레이션및실습,시스템시뮬레이션및실습,0,3-2-1-0,3,2,1,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,14,,
OFF0120,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전필,required,1,0,1,교육과정표 필수,DA1014,제조시스템공학,제조시스템공학,0,3-2-1-0,3,2,1,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,15,,
OFF0121,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전필,required,1,0,1,교육과정표 필수,DA1021,제품및시스템디자인,제품및시스템디자인,0,3-1-2-0,3,1,2,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,15,,
OFF0122,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전선,elective,0,0,0,,DA1015,데이터사이언스,데이터사이언스,0,3-2-1-0,3,2,1,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,16,,
OFF0123,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전선,elective,0,0,0,,DA1022,HCI,HCI,0,3-2-1-0,3,2,1,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,16,,
OFF0124,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전선,elective,0,0,0,,DA1016,신뢰성공학,신뢰성공학,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,17,,
OFF0125,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전선,elective,0,0,0,,DA1023,실험계획법,실험계획법,0,3-1-2-0,3,1,2,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,17,,
OFF0126,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전선,elective,0,0,0,,DA1017,UX디자인,UX디자인,0,3-1-2-0,3,1,2,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,18,,
OFF0127,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전선,elective,0,0,0,,DA1024,생산계획및통제,생산계획및통제,0,3-1-2-0,3,1,2,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,18,,
OFF0128,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전선,elective,0,0,0,,DA1018,디자인공학리서치,디자인공학리서치,0,3-1-2-0,3,1,2,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,19,,
OFF0129,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전선,elective,0,0,0,,DA1025,산업안전공학,산업안전공학,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,19,,
OFF0130,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전선,elective,0,0,0,,DA1019,CAE,CAE,0,3-1-2-0,3,1,2,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,20,,
OFF0131,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전선,elective,0,0,0,,DA1026,서비스디자인,서비스디자인,0,3-1-2-0,3,1,2,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,20,,
OFF0132,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,4,4,1,전선,elective,0,0,0,,DA1027,종합설계1,종합설계1,1,2-0-2-0,2,0,2,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,22,,
OFF0133,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,4,4,2,전선,elective,0,0,0,,DA1033,종합설계2,종합설계2,1,2-0-2-0,2,0,2,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,22,,
OFF0134,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,4,4,1,전선,elective,0,0,0,,DA1028,품질경영,품질경영,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,23,,
OFF0135,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,4,4,2,전선,elective,0,0,0,,DA1034,산업인공지능,산업인공지능,0,3-2-1-0,3,2,1,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,23,,
OFF0136,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,4,4,1,전선,elective,0,0,0,,DA1030,가상융합콘텐츠,가상융합콘텐츠,0,3-2-1-0,3,2,1,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,24,,
OFF0137,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,4,4,2,전선,elective,0,0,0,,DA1036,데이터기반의사결정,데이터기반의사결정,0,3-2-1-0,3,2,1,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,24,,
OFF0138,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,4,4,1,전선,elective,0,0,0,,DA1031,딥러닝응용,딥러닝응용,0,3-2-1-0,3,2,1,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,25,,
OFF0139,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,4,4,2,전선,elective,0,0,0,,DA1037,디지털물류공학,디지털물류공학,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,25,,
OFF0140,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,4,4,1,전선,elective,0,0,0,,DA1032,생산정보시스템,생산정보시스템,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,26,,
OFF0141,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,4,4,2,전선,elective,0,0,0,,DA1006,공학심리학,공학심리학,0,3-2-1-0,3,2,1,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,26,,
OFF0142,IND,산업공학전공,0,2026,2025학년도 이후 입학자 기준,major,0,4,4,1,전선,elective,0,0,0,,DA1035,감성품질공학,감성품질공학,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),232,27,,
OFF0143,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,general_common,0,1,1,1,교필(공통),required,1,0,1,교육과정표 필수,LA0299,글쓰기와발표,글쓰기와발표,0,2-2-0-0,2,2,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),253,2,,
OFF0144,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,general_common,0,1,1,2,교필(공통),required,1,0,1,교육과정표 필수,LA0365,글로벌커뮤니케이션,글로벌커뮤니케이션,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),253,2,,
OFF0145,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,general_common,0,1,1,2,교필(공통),required,1,0,1,교육과정표 필수,LA0366,디지털문해력,디지털문해력,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),253,3,,
OFF0146,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,1,교필(지정),required,1,0,1,교육과정표 필수,LA0500,대학수학1,대학수학1,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),253,4,,
OFF0147,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,2,교필(지정),required,1,0,1,교육과정표 필수,LA0505,대학수학2,대학수학2,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),253,4,,
OFF0148,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,1,교필(지정),required,1,0,1,교육과정표 필수,LA0515,확률및통계,확률및통계,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),253,5,,
OFF0149,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,1,교필(지정),required,1,0,1,교육과정표 필수,LA0516,컴퓨터프로그래밍언어,컴퓨터프로그래밍언어,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),253,6,,
OFF0150,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,2,2,2,교필(지정),required,1,0,1,교육과정표 필수,LA0518,고급프로그래밍언어,고급프로그래밍언어,0,3-2-1-0,3,2,1,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),253,8,,
OFF0151,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,0,전학년,1,전선,elective,0,0,0,,FP0001,지도교수상담,지도교수상담,0,0-0-0-0,0,0,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,2,,
OFF0152,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,0,전학년,2,전선,elective,0,0,0,,FP0001,지도교수상담,지도교수상담,0,0-0-0-0,0,0,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,2,,
OFF0153,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,1,1,2,전선 (공통),elective,0,0,0,,DA0002,빅데이터의세계,빅데이터의세계,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,3,,
OFF0154,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,2,2,1,전필,required,1,0,1,교육과정표 필수,DA2001,해석학,해석학,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,5,,
OFF0155,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,2,2,2,전필,required,1,0,1,교육과정표 필수,DA2006,R을이용한통계프로그래밍,R을이용한통계프로그래밍,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,5,,
OFF0156,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,2,2,1,전필,required,1,0,1,교육과정표 필수,DA2002,통계학개론,통계학개론,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,6,,
OFF0157,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,2,2,2,전필,required,1,0,1,교육과정표 필수,DA2007,고등미적분학,고등미적분학,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,6,,
OFF0158,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,2,2,1,전필,required,1,0,1,교육과정표 필수,DA2003,선형대수학,선형대수학,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,7,,
OFF0159,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,2,2,1,전필,required,1,0,1,교육과정표 필수,DA2004,집합론,집합론,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,8,,
OFF0160,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,2,2,1,전선,elective,0,0,0,,DA2005,Python을이용한통계프로그래밍,Python을이용한통계프로그래밍,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,9,,
OFF0161,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,2,2,2,전선,elective,0,0,0,,DA2008,미분방정식,미분방정식,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,9,,
OFF0162,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,2,2,2,전선,elective,0,0,0,,DA2009,범주형자료분석,범주형자료분석,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,10,,
OFF0163,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,2,2,2,전선,elective,0,0,0,,DA2010,정수론,정수론,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,11,,
OFF0164,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전필,required,1,0,1,교육과정표 필수,DA2011,수치해석학1,수치해석학1,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,13,,
OFF0165,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전필,required,1,0,1,교육과정표 필수,DA2017,데이터시각화,데이터시각화,0,3-2-1-0,3,2,1,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,13,,
OFF0166,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전필,required,1,0,1,교육과정표 필수,DA2012,데이터보안,데이터보안,0,3-2-1-0,3,2,1,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,14,,
OFF0167,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전선,elective,0,0,0,,DA2013,회귀분석,회귀분석,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,15,,
OFF0168,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전선,elective,0,0,0,,DA2018,수치해석학2,수치해석학2,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,15,,
OFF0169,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전선,elective,0,0,0,,DA2014,수리통계학,수리통계학,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,16,,
OFF0170,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전선,elective,0,0,0,,DA2019,R을이용한기계학습,R을이용한기계학습,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,16,,
OFF0171,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전선,elective,0,0,0,,DA2015,응용수학개론,응용수학개론,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,17,,
OFF0172,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전선,elective,0,0,0,,DA2020,통계적학습,통계적학습,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,17,,
OFF0173,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,1,전선,elective,0,0,0,,DA2016,다변수해석학,다변수해석학,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,18,,
OFF0174,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전선,elective,0,0,0,,DA2021,기초대수학,기초대수학,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,18,,
OFF0175,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,3,3,2,전선,elective,0,0,0,,DA2022,확률론,확률론,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,19,,
OFF0176,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,4,4,1,전선,elective,0,0,0,,DA2023,편미분방정식,편미분방정식,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,21,,
OFF0177,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,4,4,2,전선,elective,0,0,0,,DA2029,수리모델링,수리모델링,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,21,,
OFF0178,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,4,4,1,전선,elective,0,0,0,,DA2024,데이터분석 (CapstoneDesign),데이터분석(CapstoneDesign),0,3-0-3-0,3,0,3,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,22,공백 제거,NORMALIZED_NAME
OFF0179,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,4,4,2,전선,elective,0,0,0,,DA2030,심층기계학습이론및응용,심층기계학습이론및응용,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,22,,
OFF0180,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,4,4,1,전선,elective,0,0,0,,DA2025,웹프로그래밍,웹프로그래밍,0,3-0-3-0,3,0,3,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,23,,
OFF0181,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,4,4,2,전선,elective,0,0,0,,DA2031,시스템프로그래밍 (CapstoneDesign),시스템프로그래밍(CapstoneDesign),0,3-0-3-0,3,0,3,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,23,공백 제거,NORMALIZED_NAME
OFF0182,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,4,4,1,전선,elective,0,0,0,,DA2026,머신러닝,머신러닝,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,24,,
OFF0183,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,4,4,2,전선,elective,0,0,0,,DA2032,빅데이터마이닝,빅데이터마이닝,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,24,,
OFF0184,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,4,4,1,전선,elective,0,0,0,,DA2027,복소해석학개론,복소해석학개론,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,25,,
OFF0185,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,4,4,2,전선,elective,0,0,0,,DA2033,고급선형대수학,고급선형대수학,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,25,,
OFF0186,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,4,4,1,전선,elective,0,0,0,,DA2028,확률해석학,확률해석학,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,26,,
OFF0187,MATHDATA,수리빅데이터전공,0,2026,2025학년도 이후 입학자 기준,major,0,4,4,2,전선,elective,0,0,0,,DA2034,위상수학개론,위상수학개론,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),256,26,,
OFF0188,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,general_common,0,1,1,1,교필(공통),required,1,0,1,교육과정표 필수,LA0299,글쓰기와발표,글쓰기와발표,0,2-2-0-0,2,2,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),271,2,,
OFF0189,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,general_common,0,1,1,2,교필(공통),required,1,0,1,교육과정표 필수,LA0365,글로벌커뮤니케이션,글로벌커뮤니케이션,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),271,2,,
OFF0190,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,general_common,0,1,1,1,교필(공통),required,1,0,1,교육과정표 필수,LA0366,디지털문해력,디지털문해력,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),271,3,,
OFF0191,POLY,고분자공학전공,1,2026,2025학년도 이후 입학자 기준,academic_foundation_msc,1,1,1,1,교필(지정),required,1,0,1,교육과정표 필수,LA0500,대학수학1,대학수학1,0,3-3-0-0,3,3,0,0,2026학년도 교육과정 운영기준 및 편성표(2026.02.27.),271,4,,
